batch_idx,sample_idx,quality,codec,codec_name,representation,eval_domain,bpp,bits_total,encoding_time_s,decoding_time_s,zfile,y,x,psnr_amp,ssim_amp,complex_corr_mean,complex_corr_std,phase_err_mean,phase_err_std
0,3,30,jpeg,JPEG,channels,slc,0.4386800130208333,344992,0.0032843619119375944,0.002705529797822237,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,1536,26.126325607299805,-0.009962506592273712,0.36121389269828796,,0.39106494188308716,
0,0,40,jpeg,JPEG,channels,slc,2.42889404296875,1910160,0.004870356060564518,0.006499062990769744,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,0,7.5885467529296875,0.06939893960952759,0.5840148329734802,,0.4594572186470032,
0,1,40,jpeg,JPEG,channels,slc,0.9586283365885416,753896,0.003803816856816411,0.0035730127710849047,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,512,20.565330505371094,0.2460208535194397,0.7064761519432068,,0.3263421058654785,
0,2,40,jpeg,JPEG,channels,slc,1.1679484049479167,918512,0.003925106953829527,0.004043613793328404,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,1024,20.24420928955078,0.12218985706567764,0.5503737926483154,,0.49118363857269287,
0,3,40,jpeg,JPEG,channels,slc,0.6751912434895834,530992,0.0036138228606432676,0.003104093950241804,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,1536,24.868507385253906,-0.030788125470280647,0.4022166430950165,,0.43932944536209106,
0,0,50,jpeg,JPEG,channels,slc,2.9776713053385415,2341736,0.005252514965832233,0.007139347260817885,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,0,7.031921863555908,0.07121254503726959,0.5760703086853027,,0.4812254309654236,
0,1,50,jpeg,JPEG,channels,slc,1.2567850748697917,988376,0.003985307877883315,0.0041551298927515745,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,512,19.684412002563477,0.2544991075992584,0.6930829882621765,,0.3606565594673157,
0,2,50,jpeg,JPEG,channels,slc,1.5125732421875,1189536,0.00417547021061182,0.004616016987711191,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,1024,19.189361572265625,0.13162967562675476,0.5731742978096008,,0.4955253005027771,
0,3,50,jpeg,JPEG,channels,slc,0.95855712890625,753840,0.003809744957834482,0.0037313890643417835,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,1536,24.39925765991211,-0.0374978668987751,0.4381644129753113,,0.564933180809021,
0,0,60,jpeg,JPEG,channels,slc,3.55291748046875,2794128,0.005646582925692201,0.007940880255773664,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,0,6.6619720458984375,0.07416800409555435,0.5734606981277466,,0.4947383403778076,
