id,run_name,state,url,created_at,entity,project,seed,lmbda,training_mode,azimuth_buffer,model_target,model_name,model_short,activation,activation_short,data_target,data_name,dataset_short,criterion_target,criterion_short,run_output_dir,no_output_padding,non_square_kernels,wandb_group,tags,group_label,summary,config
bj4n6to3,SHP-gdn_s42_L100.0_rcmc_buf512_MSE_lr0.0001_b4,finished,https://wandb.ai/cedric-leonard/MAYA_DC/runs/bj4n6to3,2026-03-16T16:09:44Z,cedric-leonard,MAYA_DC,42.0,100.0,rcmc,512.0,,ScaleHyperprior,SHP,gdn,GDN,,,MAYA4,MSE,MSE,,,False,,"["" "", ""'"", "","", ""4"", ""BART"", ""["", ""]"", ""_"", ""a"", ""c"", ""e"", ""h"", ""i"", ""l"", ""m"", ""maya4"", ""n"", ""o"", ""p"", ""r"", ""rcmc_compression"", ""s"", ""scale_hyperprior"", ""y""]",SHP-GDN | MAYA4 | rcmc | sq,"{""_runtime"": 858, ""_wandb"": {""runtime"": 858}}","{""callbacks"": ""{'model_checkpoint': {'_target_': 'lightning.pytorch.callbacks.ModelCheckpoint', 'dirpath': '${paths.output_dir}/checkpoints', 'filename': 'epoch_{epoch:03d}_loss_{valid/loss:.4f}', 'monitor': 'valid/loss', 'verbose': False, 'save_last': True, 'save_top_k': 1, 'mode': 'min', 'auto_insert_metric_name': False, 'save_weights_only': False, 'every_n_train_steps': None, 'train_time_interval': None, 'every_n_epochs': None, 'save_on_train_epoch_end': None}, 'early_stopping': {'_target_': 'lightning.pytorch.callbacks.EarlyStopping', 'monitor': 'valid/loss', 'min_delta': 0.0, 'patience': 10, 'verbose': False, 'mode': 'min', 'strict': True, 'check_finite': True, 'stopping_threshold': None, 'divergence_threshold': None, 'check_on_train_epoch_end': False}, 'model_summary': {'_target_': 'lightning.pytorch.callbacks.RichModelSummary', 'max_depth': 2}, 'rich_progress_bar': {'_target_': 'lightning.pytorch.callbacks.RichProgressBar'}, 'monitor_val_recon': {'_target_': 'src.callbacks.monitor_val_reconstruction.MonitorValReconstruction', 'log_every_n_epochs': 1, 'num_images': 3, 'clip_factor': 3.0, 'verbose': False}, 'monitor_fixed_patch': {'_target_': 'src.callbacks.monitor_fixed_patch.MonitorFixedPatch', 'patch_json': 'data/fixed_patches/fogo_volcano_island_vh_20240502.json', 'log_every_n_epochs': 1, 'clip_factor': 3.0, 'verbose': False}}"", ""ckpt_path"": null, ""data"": ""{'_target_': 'src.data.maya4_datamodule.MAYA4DataModule', 'data_dir': '${paths.data_dir}', 'patch_size': '${patch_size}', 'azimuth_buffer': '${azimuth_buffer}', 'batch_size': 4, 'num_workers': 4, 'pin_memory': True, 'train_parts': ['PT2'], 'val_parts': ['PT1'], 'test_parts': ['PT4'], 'years': [2023, 2024, 2025], 'polarizations': ['hh', 'hv'], 'stripmap_modes': [1, 2, 3], 'max_products_train': 10, 'max_products_val': 2, 'max_products_test': 2, 'samples_per_prod': 0, 'online': True}"", ""extras"": ""{'ignore_warnings': False, 'enforce_tags': True, 'print_config': True}"", ""model"": ""{'_target_': 'src.models.rcmc_compress_module.RCMCDCmodule', 'net': {'_target_': 'src.models.components.scale_hyperprior.ScaleHyperprior', 'nb_input_channels': 2, 'nb_channels_main': 128, 'nb_channels_latent': 256, 'activation': 'gdn'}, 'criterion': {'lmbda': 100.0, 'patch_size': '${patch_size}', 'azimuth_buffer': '${azimuth_buffer}', '_target_': 'src.models.components.losses.SimpleMSELoss'}, 'azimuth_buffer': '${azimuth_buffer}', 'net_optimizer': {'_target_': 'torch.optim.Adam', '_partial_': True, 'lr': 0.0001, 'betas': [0.9, 0.999]}, 'aux_optimizer': {'_target_': 'torch.optim.Adam', '_partial_': True, 'lr': 0.001}, 'scheduler': {'_target_': 'torch.optim.lr_scheduler.ReduceLROnPlateau', '_partial_': True, 'mode': 'min', 'factor': 0.5, 'patience': 5}, 'training_mode': 'rcmc', 'gradient_clip_norm': 1.0, 'compile': False}"", ""model/params/non_trainable"": 0, ""model/params/total"": 5626626, ""model/params/trainable"": 5626626, ""seed"": 42, ""tags"": ""['rcmc_compression', 'scale_hyperprior', 'maya4']"", ""task_name"": ""default"", ""trainer"": ""{'_target_': 'lightning.pytorch.trainer.Trainer', 'default_root_dir': '${paths.output_dir}', 'min_epochs': 1, 'max_epochs': 500, 'accelerator': 'gpu', 'devices': 1, 'check_val_every_n_epoch': 1, 'deterministic': False, 'precision': '32-true'}""}"
ca5ri2wt,SHP-gdn_s42_L100.0_rcmc_buf512_MSE_lr0.0001_b4_10000p,finished,https://wandb.ai/cedric-leonard/MAYA_DC/runs/ca5ri2wt,2026-03-23T09:04:00Z,cedric-leonard,MAYA_DC,42.0,100.0,rcmc,512.0,,ScaleHyperprior,SHP,gdn,GDN,,,MAYA4,MSE,MSE,,,False,,"["" "", ""'"", "","", ""4"", ""["", ""]"", ""_"", ""a"", ""c"", ""e"", ""h"", ""i"", ""l"", ""m"", ""maya4"", ""n"", ""o"", ""p"", ""r"", ""rcmc_compression"", ""s"", ""scale_hyperprior"", ""y""]",SHP-GDN | MAYA4 | rcmc | sq,"{""_runtime"": 17}","{""callbacks"": ""{'model_checkpoint': {'_target_': 'lightning.pytorch.callbacks.ModelCheckpoint', 'dirpath': '${paths.output_dir}/checkpoints', 'filename': 'epoch_{epoch:03d}_loss_{valid/loss:.4f}', 'monitor': 'valid/loss', 'verbose': False, 'save_last': True, 'save_top_k': 1, 'mode': 'min', 'auto_insert_metric_name': False, 'save_weights_only': False, 'every_n_train_steps': None, 'train_time_interval': None, 'every_n_epochs': None, 'save_on_train_epoch_end': None}, 'early_stopping': {'_target_': 'lightning.pytorch.callbacks.EarlyStopping', 'monitor': 'valid/loss', 'min_delta': 0.0, 'patience': 10, 'verbose': False, 'mode': 'min', 'strict': True, 'check_finite': True, 'stopping_threshold': None, 'divergence_threshold': None, 'check_on_train_epoch_end': False}, 'model_summary': {'_target_': 'lightning.pytorch.callbacks.RichModelSummary', 'max_depth': 2}, 'rich_progress_bar': {'_target_': 'lightning.pytorch.callbacks.RichProgressBar'}, 'monitor_val_recon': {'_target_': 'src.callbacks.monitor_val_reconstruction.MonitorValReconstruction', 'log_every_n_epochs': 1, 'num_images': 3, 'clip_factor': 3.0, 'verbose': False}, 'monitor_fixed_patch': {'_target_': 'src.callbacks.monitor_fixed_patch.MonitorFixedPatch', 'patch_json': 'data/fixed_patches/fogo_volcano_island_vh_20240502.json', 'log_every_n_epochs': 1, 'clip_factor': 3.0, 'verbose': False}, 'wandb_osh': {'_target_': 'wandb_osh.lightning_hooks.TriggerWandbSyncLightningCallback'}}"", ""ckpt_path"": null, ""data"": ""{'_target_': 'src.data.maya4_dir_datamodule.MAYA4DirDataModule', 'train_dir': '/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT1', 'val_dir': '/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT2', 'test_dir': '/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3', 'patch_size': '${patch_size}', 'azimuth_buffer': '${azimuth_buffer}', 'batch_size': 4, 'num_workers': 4, 'pin_memory': True, 'max_products_train': 10, 'max_products_val': 2, 'max_products_test': 2, 'samples_per_prod': 1000, 'online': True}"", ""extras"": ""{'ignore_warnings': False, 'enforce_tags': True, 'print_config': True}"", ""model"": ""{'_target_': 'src.models.rcmc_compress_module.RCMCDCmodule', 'net': {'_target_': 'src.models.components.scale_hyperprior.ScaleHyperprior', 'nb_input_channels': 2, 'nb_channels_main': 128, 'nb_channels_latent': 256, 'activation': 'gdn'}, 'criterion': {'lmbda': 100.0, 'patch_size': '${patch_size}', 'azimuth_buffer': '${azimuth_buffer}', '_target_': 'src.models.components.losses.SimpleMSELoss'}, 'azimuth_buffer': '${azimuth_buffer}', 'net_optimizer': {'_target_': 'torch.optim.Adam', '_partial_': True, 'lr': 0.0001, 'betas': [0.9, 0.999]}, 'aux_optimizer': {'_target_': 'torch.optim.Adam', '_partial_': True, 'lr': 0.001}, 'scheduler': {'_target_': 'torch.optim.lr_scheduler.ReduceLROnPlateau', '_partial_': True, 'mode': 'min', 'factor': 0.5, 'patience': 5}, 'training_mode': 'rcmc', 'gradient_clip_norm': 1.0, 'compile': False}"", ""model/params/non_trainable"": 0, ""model/params/total"": 5626626, ""model/params/trainable"": 5626626, ""seed"": 42, ""tags"": ""['rcmc_compression', 'scale_hyperprior', 'maya4']"", ""task_name"": ""default"", ""trainer"": ""{'_target_': 'lightning.pytorch.trainer.Trainer', 'default_root_dir': '${paths.output_dir}', 'min_epochs': 1, 'max_epochs': 10, 'accelerator': 'gpu', 'devices': 4, 'check_val_every_n_epoch': 5, 'deterministic': False, 'precision': '32-true'}""}"
t8mbsbrs,SHP-gdn_s42_L100.0_rcmc_buf512_MSE_lr0.0001_b8_10000p,finished,https://wandb.ai/cedric-leonard/MAYA_DC/runs/t8mbsbrs,2026-03-23T09:04:09Z,cedric-leonard,MAYA_DC,42.0,100.0,rcmc,512.0,,ScaleHyperprior,SHP,gdn,GDN,,,MAYA4,MSE,MSE,,,False,,"[""maya4"", ""rcmc_compression"", ""scale_hyperprior""]",SHP-GDN | MAYA4 | rcmc | sq,{},{}
xv3wp3k4,SHP-gdn_s42_L100.0_rcmc_buf512_MSE_lr0.0001_b4_10000p,finished,https://wandb.ai/cedric-leonard/MAYA_DC/runs/xv3wp3k4,2026-03-23T09:04:31Z,cedric-leonard,MAYA_DC,42.0,100.0,rcmc,512.0,,ScaleHyperprior,SHP,gdn,GDN,,,MAYA4,MSE,MSE,,,False,,"["" "", ""'"", "","", ""4"", ""["", ""]"", ""_"", ""a"", ""c"", ""e"", ""h"", ""i"", ""l"", ""m"", ""maya4"", ""n"", ""o"", ""p"", ""r"", ""rcmc_compression"", ""s"", ""scale_hyperprior"", ""y""]",SHP-GDN | MAYA4 | rcmc | sq,"{""_runtime"": 113, ""_step"": 12, ""_timestamp"": 1773850372.1873865, ""epoch"": 0, ""fixed_patch/reconstruction"": {""_type"": ""image-file"", ""format"": ""png"", ""height"": 600, ""path"": ""media/images/fixed_patch/reconstruction_0_68d92b076060244406b5.png"", ""sha256"": ""68d92b076060244406b5387d88f46633b495c1135004144179992d599c99b582"", ""size"": 804473, ""width"": 1500}, ""train/aux"": 5092.85595703125, ""train/distortion"": 0.2906796932220459, ""train/grad_norm_g_a"": 5.282524108886719, ""train/grad_norm_g_s"": 11.916351318359377, ""train/grad_norm_h_a"": 0.13186460733413696, ""train/grad_norm_h_s"": 0.08842303603887558, ""train/loss"": 30.95061492919922, ""train/lr"": 9.999999747378752e-05, ""train/mse"": 0.2906796932220459, ""train/rate"": 1.882643222808838, ""trainer/global_step"": 649, ""val_batch/coherence_loss"": 0.037579894065856934, ""val_batch/correlation_metric_mean"": 0.9624201059341432, ""val_batch/correlation_metric_std"": ""NaN"", ""val_batch/kde_loss"": 1.039435863494873, ""val_batch/phase_error"": 0.019939005374908447, ""val_batch/psnr_slc"": 19.24770164489746, ""val_batch/reconstructions"": {""_type"": ""image-file"", ""format"": ""png"", ""height"": 1700, ""path"": ""media/images/val_batch/reconstructions_0_1506270743fb03dbb083.png"", ""sha256"": ""1506270743fb03dbb0837d14f5335eaac8b66929e7b2dc74be85b7bf8fab7621"", ""size"": 1233849, ""width"": 500}, ""val_batch/ssim_slc"": 0.10019124299287796, ""val_batch/x_hat_histogram"": {""_type"": ""histogram""}, ""valid/rd_scatter_table"": {""_latest_artifact_path"": ""wandb-client-artifact://nxsco3bfjpr7mq1uyph61c1gdjf2c5dbdiydykg19unf9550ke1y226fspfic57givnec9ws935s0cwj0sek52dsi0gezmiovfaacugmx7qm9xt1ypamlmq9hmw900vi:latest/valid/rd_scatter_table.table.json"", ""_type"": ""table-file"", ""artifact_path"": ""wandb-client-artifact://tzfqj4lqa1bozexwbavgale0k2z1g80mtmhovwpeeunjowi3yt7u6wcb9dcw32egwtzwzx93lrg80at1xrrrqlmren2jgfq74y10xwm0mgg6ujfe2n9qu0i24sm643ty/valid/rd_scatter_table.table.json"", ""log_mode"": ""IMMUTABLE"", ""ncols"": 3, ""nrows"": 1, ""path"": ""media/table/valid/rd_scatter_table_0_c743af639bbdd72469fb.table.json"", ""sha256"": ""c743af639bbdd72469fbb3494d584adc34b8819957091f0e8c05949b630af881"", ""size"": 104}}","{""callbacks"": ""{'model_checkpoint': {'_target_': 'lightning.pytorch.callbacks.ModelCheckpoint', 'dirpath': '${paths.output_dir}/checkpoints', 'filename': 'epoch_{epoch:03d}_loss_{valid/loss:.4f}', 'monitor': 'valid/loss', 'verbose': False, 'save_last': True, 'save_top_k': 1, 'mode': 'min', 'auto_insert_metric_name': False, 'save_weights_only': False, 'every_n_train_steps': None, 'train_time_interval': None, 'every_n_epochs': None, 'save_on_train_epoch_end': None}, 'early_stopping': {'_target_': 'lightning.pytorch.callbacks.EarlyStopping', 'monitor': 'valid/loss', 'min_delta': 0.0, 'patience': 10, 'verbose': False, 'mode': 'min', 'strict': True, 'check_finite': True, 'stopping_threshold': None, 'divergence_threshold': None, 'check_on_train_epoch_end': False}, 'model_summary': {'_target_': 'lightning.pytorch.callbacks.RichModelSummary', 'max_depth': 2}, 'rich_progress_bar': {'_target_': 'lightning.pytorch.callbacks.RichProgressBar'}, 'monitor_val_recon': {'_target_': 'src.callbacks.monitor_val_reconstruction.MonitorValReconstruction', 'log_every_n_epochs': 1, 'num_images': 3, 'clip_factor': 3.0, 'verbose': False}, 'monitor_fixed_patch': {'_target_': 'src.callbacks.monitor_fixed_patch.MonitorFixedPatch', 'patch_json': 'data/fixed_patches/fogo_volcano_island_vh_20240502.json', 'log_every_n_epochs': 1, 'clip_factor': 3.0, 'verbose': False}, 'wandb_osh': {'_target_': 'wandb_osh.lightning_hooks.TriggerWandbSyncLightningCallback'}}"", ""ckpt_path"": null, ""data"": ""{'_target_': 'src.data.maya4_dir_datamodule.MAYA4DirDataModule', 'train_dir': '/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT1', 'val_dir': '/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT2', 'test_dir': '/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3', 'patch_size': '${patch_size}', 'azimuth_buffer': '${azimuth_buffer}', 'batch_size': 4, 'num_workers': 64, 'pin_memory': True, 'max_products_train': 10, 'max_products_val': 2, 'max_products_test': 2, 'samples_per_prod': 1000, 'online': False}"", ""extras"": ""{'ignore_warnings': False, 'enforce_tags': True, 'print_config': True}"", ""model"": ""{'_target_': 'src.models.rcmc_compress_module.RCMCDCmodule', 'net': {'_target_': 'src.models.components.scale_hyperprior.ScaleHyperprior', 'nb_input_channels': 2, 'nb_channels_main': 128, 'nb_channels_latent': 256, 'activation': 'gdn'}, 'criterion': {'lmbda': 100.0, 'patch_size': '${patch_size}', 'azimuth_buffer': '${azimuth_buffer}', '_target_': 'src.models.components.losses.SimpleMSELoss'}, 'azimuth_buffer': '${azimuth_buffer}', 'net_optimizer': {'_target_': 'torch.optim.Adam', '_partial_': True, 'lr': 0.0001, 'betas': [0.9, 0.999]}, 'aux_optimizer': {'_target_': 'torch.optim.Adam', '_partial_': True, 'lr': 0.001}, 'scheduler': {'_target_': 'torch.optim.lr_scheduler.ReduceLROnPlateau', '_partial_': True, 'mode': 'min', 'factor': 0.5, 'patience': 5}, 'training_mode': 'rcmc', 'gradient_clip_norm': 1.0, 'compile': False}"", ""model/params/non_trainable"": 0, ""model/params/total"": 5626626, ""model/params/trainable"": 5626626, ""seed"": 42, ""tags"": ""['rcmc_compression', 'scale_hyperprior', 'maya4']"", ""task_name"": ""default"", ""trainer"": ""{'_target_': 'lightning.pytorch.trainer.Trainer', 'default_root_dir': '${paths.output_dir}', 'min_epochs': 1, 'max_epochs': 500, 'accelerator': 'gpu', 'devices': 4, 'check_val_every_n_epoch': 5, 'deterministic': False, 'strategy': 'ddp_find_unused_parameters_true', 'num_nodes': 1, 'sync_batchnorm': True, 'precision': '32-true'}""}"
nb5k66eb,SHP-gdn_s42_L100.0_rcmc_buf512_MSE_lr0.0001_b4_10000p,finished,https://wandb.ai/cedric-leonard/MAYA_DC/runs/nb5k66eb,2026-03-23T09:09:27Z,cedric-leonard,MAYA_DC,42.0,100.0,rcmc,512.0,,ScaleHyperprior,SHP,gdn,GDN,,,MAYA4,MSE,MSE,,,False,,"["" "", ""'"", "","", ""4"", ""["", ""]"", ""_"", ""a"", ""c"", ""e"", ""h"", ""i"", ""l"", ""m"", ""maya4"", ""n"", ""o"", ""p"", ""r"", ""rcmc_compression"", ""s"", ""scale_hyperprior"", ""y""]",SHP-GDN | MAYA4 | rcmc | sq,"{""_runtime"": 33}","{""callbacks"": ""{'model_checkpoint': {'_target_': 'lightning.pytorch.callbacks.ModelCheckpoint', 'dirpath': '${paths.output_dir}/checkpoints', 'filename': 'epoch_{epoch:03d}_loss_{valid/loss:.4f}', 'monitor': 'valid/loss', 'verbose': False, 'save_last': True, 'save_top_k': 1, 'mode': 'min', 'auto_insert_metric_name': False, 'save_weights_only': False, 'every_n_train_steps': None, 'train_time_interval': None, 'every_n_epochs': None, 'save_on_train_epoch_end': None}, 'early_stopping': {'_target_': 'lightning.pytorch.callbacks.EarlyStopping', 'monitor': 'valid/loss', 'min_delta': 0.0, 'patience': 10, 'verbose': False, 'mode': 'min', 'strict': True, 'check_finite': True, 'stopping_threshold': None, 'divergence_threshold': None, 'check_on_train_epoch_end': False}, 'model_summary': {'_target_': 'lightning.pytorch.callbacks.RichModelSummary', 'max_depth': 2}, 'rich_progress_bar': {'_target_': 'lightning.pytorch.callbacks.RichProgressBar'}, 'monitor_val_recon': {'_target_': 'src.callbacks.monitor_val_reconstruction.MonitorValReconstruction', 'log_every_n_epochs': 1, 'num_images': 3, 'clip_factor': 3.0, 'verbose': False}, 'monitor_fixed_patch': {'_target_': 'src.callbacks.monitor_fixed_patch.MonitorFixedPatch', 'patch_json': 'data/fixed_patches/fogo_volcano_island_vh_20240502.json', 'log_every_n_epochs': 1, 'clip_factor': 3.0, 'verbose': False}, 'wandb_osh': {'_target_': 'wandb_osh.lightning_hooks.TriggerWandbSyncLightningCallback'}}"", ""ckpt_path"": null, ""data"": ""{'_target_': 'src.data.maya4_dir_datamodule.MAYA4DirDataModule', 'train_dir': '/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT1', 'val_dir': '/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT2', 'test_dir': '/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3', 'patch_size': '${patch_size}', 'azimuth_buffer': '${azimuth_buffer}', 'batch_size': 4, 'num_workers': 4, 'pin_memory': True, 'max_products_train': 10, 'max_products_val': 2, 'max_products_test': 2, 'samples_per_prod': 1000, 'online': True}"", ""extras"": ""{'ignore_warnings': False, 'enforce_tags': True, 'print_config': True}"", ""model"": ""{'_target_': 'src.models.rcmc_compress_module.RCMCDCmodule', 'net': {'_target_': 'src.models.components.scale_hyperprior.ScaleHyperprior', 'nb_input_channels': 2, 'nb_channels_main': 128, 'nb_channels_latent': 256, 'activation': 'gdn'}, 'criterion': {'lmbda': 100.0, 'patch_size': '${patch_size}', 'azimuth_buffer': '${azimuth_buffer}', '_target_': 'src.models.components.losses.SimpleMSELoss'}, 'azimuth_buffer': '${azimuth_buffer}', 'net_optimizer': {'_target_': 'torch.optim.Adam', '_partial_': True, 'lr': 0.0001, 'betas': [0.9, 0.999]}, 'aux_optimizer': {'_target_': 'torch.optim.Adam', '_partial_': True, 'lr': 0.001}, 'scheduler': {'_target_': 'torch.optim.lr_scheduler.ReduceLROnPlateau', '_partial_': True, 'mode': 'min', 'factor': 0.5, 'patience': 5}, 'training_mode': 'rcmc', 'gradient_clip_norm': 1.0, 'compile': False}"", ""model/params/non_trainable"": 0, ""model/params/total"": 5626626, ""model/params/trainable"": 5626626, ""seed"": 42, ""tags"": ""['rcmc_compression', 'scale_hyperprior', 'maya4']"", ""task_name"": ""default"", ""trainer"": ""{'_target_': 'lightning.pytorch.trainer.Trainer', 'default_root_dir': '${paths.output_dir}', 'min_epochs': 1, 'max_epochs': 10, 'accelerator': 'gpu', 'devices': 4, 'check_val_every_n_epoch': 5, 'deterministic': False, 'strategy': 'ddp', 'num_nodes': 1, 'sync_batchnorm': True, 'precision': '32-true'}""}"
j0rt3sgg,SHP-gdn_s42_L100.0_rcmc_buf512_MSE_lr0.0001_b4_10000p,finished,https://wandb.ai/cedric-leonard/MAYA_DC/runs/j0rt3sgg,2026-03-23T09:09:36Z,cedric-leonard,MAYA_DC,42.0,100.0,rcmc,512.0,,ScaleHyperprior,SHP,gdn,GDN,,,MAYA4,MSE,MSE,,,False,,"["" "", ""'"", "","", ""4"", ""["", ""]"", ""_"", ""a"", ""c"", ""e"", ""h"", ""i"", ""l"", ""m"", ""maya4"", ""n"", ""o"", ""p"", ""r"", ""rcmc_compression"", ""s"", ""scale_hyperprior"", ""y""]",SHP-GDN | MAYA4 | rcmc | sq,"{""_runtime"": 13}","{""callbacks"": ""{'model_checkpoint': {'_target_': 'lightning.pytorch.callbacks.ModelCheckpoint', 'dirpath': '${paths.output_dir}/checkpoints', 'filename': 'epoch_{epoch:03d}_loss_{valid/loss:.4f}', 'monitor': 'valid/loss', 'verbose': False, 'save_last': True, 'save_top_k': 1, 'mode': 'min', 'auto_insert_metric_name': False, 'save_weights_only': False, 'every_n_train_steps': None, 'train_time_interval': None, 'every_n_epochs': None, 'save_on_train_epoch_end': None}, 'early_stopping': {'_target_': 'lightning.pytorch.callbacks.EarlyStopping', 'monitor': 'valid/loss', 'min_delta': 0.0, 'patience': 10, 'verbose': False, 'mode': 'min', 'strict': True, 'check_finite': True, 'stopping_threshold': None, 'divergence_threshold': None, 'check_on_train_epoch_end': False}, 'model_summary': {'_target_': 'lightning.pytorch.callbacks.RichModelSummary', 'max_depth': 2}, 'rich_progress_bar': {'_target_': 'lightning.pytorch.callbacks.RichProgressBar'}, 'monitor_val_recon': {'_target_': 'src.callbacks.monitor_val_reconstruction.MonitorValReconstruction', 'log_every_n_epochs': 1, 'num_images': 3, 'clip_factor': 3.0, 'verbose': False}, 'monitor_fixed_patch': {'_target_': 'src.callbacks.monitor_fixed_patch.MonitorFixedPatch', 'patch_json': 'data/fixed_patches/fogo_volcano_island_vh_20240502.json', 'log_every_n_epochs': 1, 'clip_factor': 3.0, 'verbose': False}, 'wandb_osh': {'_target_': 'wandb_osh.lightning_hooks.TriggerWandbSyncLightningCallback'}}"", ""ckpt_path"": null, ""data"": ""{'_target_': 'src.data.maya4_dir_datamodule.MAYA4DirDataModule', 'train_dir': '/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT1', 'val_dir': '/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT2', 'test_dir': '/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3', 'patch_size': '${patch_size}', 'azimuth_buffer': '${azimuth_buffer}', 'batch_size': 4, 'num_workers': 4, 'pin_memory': True, 'max_products_train': 10, 'max_products_val': 2, 'max_products_test': 2, 'samples_per_prod': 1000, 'online': True}"", ""extras"": ""{'ignore_warnings': False, 'enforce_tags': True, 'print_config': True}"", ""model"": ""{'_target_': 'src.models.rcmc_compress_module.RCMCDCmodule', 'net': {'_target_': 'src.models.components.scale_hyperprior.ScaleHyperprior', 'nb_input_channels': 2, 'nb_channels_main': 128, 'nb_channels_latent': 256, 'activation': 'gdn'}, 'criterion': {'lmbda': 100.0, 'patch_size': '${patch_size}', 'azimuth_buffer': '${azimuth_buffer}', '_target_': 'src.models.components.losses.SimpleMSELoss'}, 'azimuth_buffer': '${azimuth_buffer}', 'net_optimizer': {'_target_': 'torch.optim.Adam', '_partial_': True, 'lr': 0.0001, 'betas': [0.9, 0.999]}, 'aux_optimizer': {'_target_': 'torch.optim.Adam', '_partial_': True, 'lr': 0.001}, 'scheduler': {'_target_': 'torch.optim.lr_scheduler.ReduceLROnPlateau', '_partial_': True, 'mode': 'min', 'factor': 0.5, 'patience': 5}, 'training_mode': 'rcmc', 'gradient_clip_norm': 1.0, 'compile': False}"", ""model/params/non_trainable"": 0, ""model/params/total"": 5626626, ""model/params/trainable"": 5626626, ""seed"": 42, ""tags"": ""['rcmc_compression', 'scale_hyperprior', 'maya4']"", ""task_name"": ""default"", ""trainer"": ""{'_target_': 'lightning.pytorch.trainer.Trainer', 'default_root_dir': '${paths.output_dir}', 'min_epochs': 1, 'max_epochs': 10, 'accelerator': 'gpu', 'devices': 4, 'check_val_every_n_epoch': 5, 'deterministic': False, 'strategy': 'ddp', 'num_nodes': 1, 'sync_batchnorm': True, 'precision': '32-true'}""}"
